2026-06-18 20:51:58,319 | WARNING | Failed : https://news.google.com/rss/articles/CBMi-wFBVV95cUxPa1VVLWg0Q0lQZEVMS3ZtS2VET3FpblBWVXdDN2phNzdjb0dTQWFibWVVM3ppMHRpZy1VWTAyVEtGekpZM3ByZEcxaGFFRVhtTUptVmhpRjNrUURqa1l3bXczNWxQaUVvOWh3VVBkb3BuT1h1SnRxemFSQnVvRVlQWWF4TmY2RkhHWjN4c0RUeW9RdnJyRW1uVzl4N3B1b1N4c2ZjMy02cGotbnVrblIwQVhVNmU0RmtTT2djanc3LTNzeF9DWkVsVHlrYjhOLU54Y2lSSEFhekFjMU5LRXNCa1l0NnR2eXhTYm9ZeDROeVlCcnNRbHBuX21NRdIBgAJBVV95cUxPUmFKZ2xXM1FwT245NWQyY1RUQ2twWmlZd3NWMzFmaEs1TFJRa2syTGFxYVRqWnpLeV9WWUp3cDJNUkwtdFRHWG5MME5RTjRRU2R0YkU5QnBSYjJ4UWMzN1pmeGxEcDJENEpJN291bE01bDhwOGJZcHJIUzMxSndmSEZHTHJZa3hlQWMzZURTdmc5THZvZVM3OVVSZlhvbG9wS21VZDZ5bThiR2JieFplLWJtR2RLQ2o3MzlhQmRGNE5KSDFENlI1cUZhWlhudGdpSzNUTGg4V3hZbDhCODRzNUd4QzFFa0drSWtnajZITlg3THFMeFM0OEpCeUQ1QTNX?oc=5
2026-06-18 20:51:59,668 | WARNING | discarding data: None
2026-06-18 20:51:59,671 | WARNING | Failed : https://news.google.com/rss/articles/CBMiwAFBVV95cUxPNnpmS0c2WjlXcGZscUtFQ3pkcUU2cWFqdzV5anZDakxQMW9Gb081ZVJETVRiNU9EdmZPeTRsMXFJMVNlNlB5cXBnbkZzZGRLdTh2MXp6SGFuYjRrYTdiRVlMbFhleU1qY3VwYjlNZWg1M18yaUxWdDY2ckk1WDRnZlo2SllQUHZEenpSRmlWZEY4OFlJTUtqclk0WGstenF0M05kYTdOWm40bGFadzFiQ2RJQ1FueHRLY0ZJMHR0RU_SAccBQVVfeXFMTWJXQWRlb0J5OEpDODVlWFRreWZDUXlESldoSm05aW5uZ3NYb0tWcTA5ajIwaUt3cGRZZFQ3WS1iNnkwVi1JZFVZbmlvelpHZERwLUZlZVlwOTVwR0p0ZS1xMTh0cmhITDRTeC1VTGJ4dHQ3TWM5bU1GR1FHMHFMUFotaFNfdEJ4OGF3dG1sdjBreUtjSWNEVWVVVV9GcGItTmUxYU5GTWJ3cWNlRmV2NW5vdEZ6aHNwRGRiNTRqZlN1Z2hxZnFiUQ?oc=5
2026-06-18 20:52:01,077 | WARNING | discarding data: None
2026-06-18 20:52:01,079 | WARNING | Failed : https://news.google.com/rss/articles/CBMie0FVX3lxTE4xMVl5ZVhSN0pqdE9IWXZYQUljblZEYm00Qm82Qm1OSHRDTGQxX1BxUDZhQ2swR3lCSUh0bVRiY3J6WnRpdmpJTXFYd2sxSUVNemF6TmNXUVVkdk9sS1lSMjNzZWNsZHJySEVjOTMzV2o0d2hUblFZV1Itaw?oc=5
2026-06-18 20:52:02,301 | WARNING | discarding data: None
2026-06-18 20:52:02,303 | WARNING | Failed : https://news.google.com/rss/articles/CBMi0wFBVV95cUxQZ3l0djJPTGdfcGJGdU5tWTY3Zjd2NzNTNW1qeFZDYXR5bVM3NTlKSkx6N1J6V0g2T0ZGdjhqdmNQMmQ5VmRHbWtBNm91YmNQakN5bnRUU3YzUTYwanFsTEY3XzhRUFN0MndWdE54WEUtUVhYR2NvU1ZxNHI0WGRoNnBqUENqd1BDRnZELXdtRmF6bW9Pb1NZS1gwb0NJeUJtTmI0ZUdMd3psWUs5YWJiLUxYRnpGY0ZVQThIUkZqT0tBMGlGdUNMbjNxVjRzQWh1MTZz0gHYAUFVX3lxTE9CdWhlNmpPU01DR1ZkUkxveEpQWEFwUWFEZGEzRGdjcjREc0dvRnh5ZTNlUV9uRDJsb0xYdEM4bXhjcWh3YVFHMlB0aHh1X1B4OGZJQk9Oc0lzXzg5X1otSzJnbFJmU3JCd2VqSVAtSzQwZS0zeE1ycTQ4OU0zUmRqZkxqcmFWaWtKMDd1bmM2SUtRWlM0R3U1VFJ3WVF6MjFXbzNIU3NOTVBXMUt4bUdtbldxaEF4U3B4d3RqWm8wblA3Q3ZISGFKZllQQTBpMmhKWkVKUlRIbA?oc=5
2026-06-18 20:52:03,867 | WARNING | discarding data: None
2026-06-18 20:52:03,869 | WARNING | Failed : https://news.google.com/rss/articles/CBMijgJBVV95cUxNcnVobk5Qb25kUF9NS2Y1TnE3c0dXOHMtUjhDMWlkNlgtYXhXVzFYOFM4SVVVUkZ3eHZIcWlnQXN3aTg1ekxYZHJiUFpvZFFvNHV4c05ZUVh5SlRPaXhEMTFVY0d1cnZ0enNrc0ZhbWdwaGZLOWwyT3poWnQ5eWtTbWpFbEJ0V0d0U2E3a1Y4OGNwMzhFcHRJQzNWQmRKYVl4M2F0SHJOeGZJbWxFME5BUU5ENGhPQUtVdkpFbFVhdHFYVjJxTzhiR2NKOWIyUE9DTXJxMG9maThxQmRfb1YzUHoxUDJ1T2MxODFsOTVKOVg1eXVmRTVtSUoxSHpjY3ZDaVd0bF9iQ1dYVWdDWFHSAZMCQVVfeXFMUHE2SUtrT1hsNEVNWWFlTTlDRnV2Rml0aVlaQkdyZDNPTGk1YVRmTlkxNHdVcGN1cFNGNDNWWUtHTEd2OGNNNi0wSndUZDBmR2NiU1dJQmtkaVNoMmRJWWNkcXVlM3FiTzlTbmttSW9pSGdOMk1LaWd3b3U4SGZNNEdSVnhGUVprRk9RTzdNbWhGRU9UTGlUeFVHOU0wNFZmZTJpRllIa3I0Mi1QUmJyZU9hYnlUZjlyZXdfXzZrYzZERm96LWpfU0ZZVzEzWUFBWUtoV29GWE1HOERsVFBrODhvRGxRVEhLUnMtZFhyNGFNR2E0czZMN2RoOTVxS2k4X2p1cmx6RXAyWURoY2hNQm1PcEU?oc=5
2026-06-18 20:52:04,969 | WARNING | discarding data: None
